AverageTemperature,City,Country,Month,Year
12.823,4,Mexico,1,1950
13.617,4,Mexico,2,1950
16.067,4,Mexico,3,1950
20.297,4,Mexico,4,1950
24.937,4,Mexico,5,1950
27.237,4,Mexico,6,1950
28.388,4,Mexico,7,1950
28.079,4,Mexico,8,1950
25.805,4,Mexico,9,1950
21.859,4,Mexico,10,1950
14.052,4,Mexico,11,1950
9.839,4,Mexico,12,1950
8.67,4,Mexico,1,1951
11.5,4,Mexico,2,1951
15.859,4,Mexico,3,1951
19.878,4,Mexico,4,1951
24.737,4,Mexico,5,1951
28.467,4,Mexico,6,1951
30.363,4,Mexico,7,1951
30.27,4,Mexico,8,1951
26.725,4,Mexico,9,1951
21.856,4,Mexico,10,1951
13.051,4,Mexico,11,1951
11.233,4,Mexico,12,1951
13.065,4,Mexico,1,1952
12.795,4,Mexico,2,1952
14.653,4,Mexico,3,1952
18.977,4,Mexico,4,1952
23.717,4,Mexico,5,1952
28.322,4,Mexico,6,1952
28.804,4,Mexico,7,1952
30.973,4,Mexico,8,1952
25.736,4,Mexico,9,1952
18.789,4,Mexico,10,1952
12.941,4,Mexico,11,1952
9.046,4,Mexico,12,1952
11.909,4,Mexico,1,1953
11.532,4,Mexico,2,1953
18.596,4,Mexico,3,1953
20.683,4,Mexico,4,1953
24.872,4,Mexico,5,1953
30.733,4,Mexico,6,1953
30.488,4,Mexico,7,1953
28.865,4,Mexico,8,1953
25.188,4,Mexico,9,1953
19.906,4,Mexico,10,1953
13.364,4,Mexico,11,1953
7.194,4,Mexico,12,1953
10.739,4,Mexico,1,1954
14.336,4,Mexico,2,1954
15.764,4,Mexico,3,1954
21.996,4,Mexico,4,1954
23.512,4,Mexico,5,1954
27.83,4,Mexico,6,1954
29.148,4,Mexico,7,1954
29.172,4,Mexico,8,1954
27.306,4,Mexico,9,1954
20.953,4,Mexico,10,1954
13.957,4,Mexico,11,1954
11.035,4,Mexico,12,1954
8.662,4,Mexico,1,1955
11.077,4,Mexico,2,1955
16.639,4,Mexico,3,1955
22.194,4,Mexico,4,1955
25.327,4,Mexico,5,1955
27.601,4,Mexico,6,1955
28.241,4,Mexico,7,1955
28.293,4,Mexico,8,1955
26.092,4,Mexico,9,1955
20.155,4,Mexico,10,1955
13.461,4,Mexico,11,1955
10.355,4,Mexico,12,1955
9.524,4,Mexico,1,1956
11.427,4,Mexico,2,1956
16.564,4,Mexico,3,1956
20.055,4,Mexico,4,1956
26.146,4,Mexico,5,1956
29.258,4,Mexico,6,1956
29.517,4,Mexico,7,1956
29.488,4,Mexico,8,1956
26.053,4,Mexico,9,1956
21.939,4,Mexico,10,1956
12.785,4,Mexico,11,1956
10.732,4,Mexico,12,1956
10.473,4,Mexico,1,1957
15.575,4,Mexico,2,1957
15.764,4,Mexico,3,1957
18.844,4,Mexico,4,1957
22.91,4,Mexico,5,1957
27.258,4,Mexico,6,1957
30.107,4,Mexico,7,1957
29.837,4,Mexico,8,1957
25.198,4,Mexico,9,1957
18.457,4,Mexico,10,1957
11.524,4,Mexico,11,1957
11.039,4,Mexico,12,1957
7.746,4,Mexico,1,1958
9.575,4,Mexico,2,1958
12.044,4,Mexico,3,1958
19.189,4,Mexico,4,1958
23.664,4,Mexico,5,1958
28.299,4,Mexico,6,1958
29.491,4,Mexico,7,1958
29.254,4,Mexico,8,1958
25.511,4,Mexico,9,1958
18.046,4,Mexico,10,1958
13.797,4,Mexico,11,1958
8.541,4,Mexico,12,1958
8.151,4,Mexico,1,1959
10.889,4,Mexico,2,1959
14.559,4,Mexico,3,1959
18.4,4,Mexico,4,1959
24.951,4,Mexico,5,1959
27.57,4,Mexico,6,1959
27.55,4,Mexico,7,1959
28.609,4,Mexico,8,1959
26.765,4,Mexico,9,1959
19.986,4,Mexico,10,1959
10.733,4,Mexico,11,1959
10.0,4,Mexico,12,1959
8.665,4,Mexico,1,1960
8.643,4,Mexico,2,1960
13.408,4,Mexico,3,1960
20.735,4,Mexico,4,1960
24.216,4,Mexico,5,1960
29.102,4,Mexico,6,1960
28.832,4,Mexico,7,1960
28.307,4,Mexico,8,1960
25.73,4,Mexico,9,1960
21.704,4,Mexico,10,1960
14.713,4,Mexico,11,1960
7.229,4,Mexico,12,1960
6.758,4,Mexico,1,1961
11.247,4,Mexico,2,1961
16.705,4,Mexico,3,1961
20.116,4,Mexico,4,1961
25.365,4,Mexico,5,1961
26.949,4,Mexico,6,1961
27.579,4,Mexico,7,1961
27.504,4,Mexico,8,1961
25.908,4,Mexico,9,1961
20.196,4,Mexico,10,1961
12.188,4,Mexico,11,1961
10.089,4,Mexico,12,1961
6.135,4,Mexico,1,1962
15.139,4,Mexico,2,1962
14.032,4,Mexico,3,1962
20.562,4,Mexico,4,1962
26.006,4,Mexico,5,1962
27.671,4,Mexico,6,1962
29.825,4,Mexico,7,1962
30.197,4,Mexico,8,1962
26.713,4,Mexico,9,1962
22.642,4,Mexico,10,1962
14.522,4,Mexico,11,1962
9.143,4,Mexico,12,1962
6.313,4,Mexico,1,1963
10.228,4,Mexico,2,1963
17.217,4,Mexico,3,1963
23.001,4,Mexico,4,1963
24.809,4,Mexico,5,1963
27.959,4,Mexico,6,1963
29.539,4,Mexico,7,1963
29.789,4,Mexico,8,1963
26.317,4,Mexico,9,1963
21.636,4,Mexico,10,1963
14.531,4,Mexico,11,1963
6.089,4,Mexico,12,1963
7.654,4,Mexico,1,1964
8.577,4,Mexico,2,1964
15.593,4,Mexico,3,1964
21.56,4,Mexico,4,1964
25.407,4,Mexico,5,1964
28.051,4,Mexico,6,1964
29.964,4,Mexico,7,1964
29.862,4,Mexico,8,1964
25.59,4,Mexico,9,1964
18.482,4,Mexico,10,1964
15.016,4,Mexico,11,1964
9.235,4,Mexico,12,1964
10.729,4,Mexico,1,1965
9.018,4,Mexico,2,1965
12.685,4,Mexico,3,1965
21.959,4,Mexico,4,1965
24.035,4,Mexico,5,1965
27.002,4,Mexico,6,1965
29.353,4,Mexico,7,1965
28.438,4,Mexico,8,1965
26.546,4,Mexico,9,1965
19.132,4,Mexico,10,1965
17.184,4,Mexico,11,1965
11.419,4,Mexico,12,1965
6.455,4,Mexico,1,1966
8.609,4,Mexico,2,1966
15.636,4,Mexico,3,1966
20.309,4,Mexico,4,1966
23.53,4,Mexico,5,1966
26.6,4,Mexico,6,1966
29.878,4,Mexico,7,1966
27.842,4,Mexico,8,1966
25.271,4,Mexico,9,1966
18.428,4,Mexico,10,1966
15.633,4,Mexico,11,1966
8.415,4,Mexico,12,1966
8.748,4,Mexico,1,1967
10.855,4,Mexico,2,1967
18.798,4,Mexico,3,1967
23.262,4,Mexico,4,1967
24.889,4,Mexico,5,1967
28.81,4,Mexico,6,1967
29.369,4,Mexico,7,1967
27.454,4,Mexico,8,1967
23.588,4,Mexico,9,1967
19.09,4,Mexico,10,1967
14.541,4,Mexico,11,1967
8.118,4,Mexico,12,1967
8.469,4,Mexico,1,1968
9.367,4,Mexico,2,1968
13.211,4,Mexico,3,1968
19.294,4,Mexico,4,1968
24.374,4,Mexico,5,1968
27.516,4,Mexico,6,1968
27.553,4,Mexico,7,1968
28.692,4,Mexico,8,1968
23.819,4,Mexico,9,1968
21.21,4,Mexico,10,1968
13.097,4,Mexico,11,1968
9.089,4,Mexico,12,1968
10.863,4,Mexico,1,1969
11.886,4,Mexico,2,1969
12.415,4,Mexico,3,1969
20.776,4,Mexico,4,1969
23.449,4,Mexico,5,1969
28.588,4,Mexico,6,1969
30.872,4,Mexico,7,1969
29.911,4,Mexico,8,1969
25.791,4,Mexico,9,1969
19.584,4,Mexico,10,1969
12.511,4,Mexico,11,1969
10.747,4,Mexico,12,1969
7.129,4,Mexico,1,1970
10.989,4,Mexico,2,1970
12.893,4,Mexico,3,1970
20.477,4,Mexico,4,1970
22.806,4,Mexico,5,1970
26.56,4,Mexico,6,1970
28.916,4,Mexico,7,1970
29.052,4,Mexico,8,1970
25.163,4,Mexico,9,1970
17.59,4,Mexico,10,1970
12.311,4,Mexico,11,1970
12.436,4,Mexico,12,1970
11.123,4,Mexico,1,1971
11.798,4,Mexico,2,1971
16.349,4,Mexico,3,1971
19.7,4,Mexico,4,1971
24.72,4,Mexico,5,1971
26.592,4,Mexico,6,1971
27.8,4,Mexico,7,1971
25.125,4,Mexico,8,1971
24.472,4,Mexico,9,1971
19.926,4,Mexico,10,1971
14.847,4,Mexico,11,1971
10.949,4,Mexico,12,1971
10.185,4,Mexico,1,1972
11.96,4,Mexico,2,1972
18.6,4,Mexico,3,1972
22.843,4,Mexico,4,1972
23.269,4,Mexico,5,1972
27.346,4,Mexico,6,1972
27.864,4,Mexico,7,1972
26.738,4,Mexico,8,1972
26.137,4,Mexico,9,1972
20.54,4,Mexico,10,1972
11.691,4,Mexico,11,1972
8.69,4,Mexico,12,1972
6.715,4,Mexico,1,1973
9.124,4,Mexico,2,1973
16.652,4,Mexico,3,1973
18.087,4,Mexico,4,1973
23.975,4,Mexico,5,1973
26.53,4,Mexico,6,1973
27.77,4,Mexico,7,1973
27.54,4,Mexico,8,1973
25.482,4,Mexico,9,1973
20.255,4,Mexico,10,1973
16.354,4,Mexico,11,1973
9.628,4,Mexico,12,1973
9.461,4,Mexico,1,1974
11.471,4,Mexico,2,1974
19.081,4,Mexico,3,1974
20.723,4,Mexico,4,1974
25.713,4,Mexico,5,1974
27.915,4,Mexico,6,1974
28.841,4,Mexico,7,1974
27.541,4,Mexico,8,1974
21.93,4,Mexico,9,1974
19.279,4,Mexico,10,1974
12.956,4,Mexico,11,1974
8.593,4,Mexico,12,1974
9.479,4,Mexico,1,1975
11.026,4,Mexico,2,1975
15.688,4,Mexico,3,1975
19.429,4,Mexico,4,1975
23.842,4,Mexico,5,1975
27.369,4,Mexico,6,1975
26.389,4,Mexico,7,1975
27.58,4,Mexico,8,1975
23.198,4,Mexico,9,1975
19.707,4,Mexico,10,1975
14.114,4,Mexico,11,1975
9.636,4,Mexico,12,1975
7.885,4,Mexico,1,1976
14.713,4,Mexico,2,1976
17.041,4,Mexico,3,1976
20.148,4,Mexico,4,1976
21.819,4,Mexico,5,1976
27.603,4,Mexico,6,1976
25.485,4,Mexico,7,1976
27.395,4,Mexico,8,1976
24.586,4,Mexico,9,1976
15.823,4,Mexico,10,1976
10.163,4,Mexico,11,1976
7.701,4,Mexico,12,1976
6.215,4,Mexico,1,1977
11.011,4,Mexico,2,1977
15.223,4,Mexico,3,1977
18.864,4,Mexico,4,1977
24.143,4,Mexico,5,1977
27.711,4,Mexico,6,1977
29.254,4,Mexico,7,1977
30.612,4,Mexico,8,1977
28.762,4,Mexico,9,1977
20.893,4,Mexico,10,1977
14.82,4,Mexico,11,1977
11.32,4,Mexico,12,1977
6.56,4,Mexico,1,1978
7.959,4,Mexico,2,1978
15.694,4,Mexico,3,1978
22.026,4,Mexico,4,1978
25.596,4,Mexico,5,1978
27.805,4,Mexico,6,1978
29.931,4,Mexico,7,1978
27.893,4,Mexico,8,1978
24.252,4,Mexico,9,1978
18.901,4,Mexico,10,1978
14.676,4,Mexico,11,1978
8.582,4,Mexico,12,1978
5.288,4,Mexico,1,1979
9.786,4,Mexico,2,1979
15.649,4,Mexico,3,1979
20.208,4,Mexico,4,1979
22.951,4,Mexico,5,1979
25.696,4,Mexico,6,1979
29.524,4,Mexico,7,1979
27.946,4,Mexico,8,1979
25.373,4,Mexico,9,1979
21.999,4,Mexico,10,1979
12.413,4,Mexico,11,1979
9.659,4,Mexico,12,1979
10.032,4,Mexico,1,1980
10.888,4,Mexico,2,1980
15.586,4,Mexico,3,1980
19.204,4,Mexico,4,1980
24.849,4,Mexico,5,1980
30.185,4,Mexico,6,1980
31.455,4,Mexico,7,1980
28.422,4,Mexico,8,1980
26.697,4,Mexico,9,1980
18.994,4,Mexico,10,1980
12.003,4,Mexico,11,1980
9.958,4,Mexico,12,1980
8.972,4,Mexico,1,1981
11.188,4,Mexico,2,1981
14.413,4,Mexico,3,1981
20.467,4,Mexico,4,1981
23.341,4,Mexico,5,1981
26.609,4,Mexico,6,1981
28.693,4,Mexico,7,1981
28.068,4,Mexico,8,1981
25.721,4,Mexico,9,1981
20.261,4,Mexico,10,1981
15.062,4,Mexico,11,1981
10.545,4,Mexico,12,1981
9.202,4,Mexico,1,1982
9.801,4,Mexico,2,1982
17.141,4,Mexico,3,1982
20.483,4,Mexico,4,1982
23.413,4,Mexico,5,1982
27.976,4,Mexico,6,1982
29.628,4,Mexico,7,1982
29.916,4,Mexico,8,1982
26.798,4,Mexico,9,1982
20.452,4,Mexico,10,1982
13.678,4,Mexico,11,1982
8.948,4,Mexico,12,1982
8.39,4,Mexico,1,1983
11.076,4,Mexico,2,1983
15.361,4,Mexico,3,1983
18.7,4,Mexico,4,1983
24.662,4,Mexico,5,1983
26.972,4,Mexico,6,1983
29.326,4,Mexico,7,1983
29.169,4,Mexico,8,1983
26.522,4,Mexico,9,1983
21.058,4,Mexico,10,1983
14.888,4,Mexico,11,1983
5.483,4,Mexico,12,1983
6.517,4,Mexico,1,1984
11.224,4,Mexico,2,1984
16.312,4,Mexico,3,1984
20.581,4,Mexico,4,1984
25.358,4,Mexico,5,1984
27.904,4,Mexico,6,1984
28.912,4,Mexico,7,1984
29.209,4,Mexico,8,1984
24.756,4,Mexico,9,1984
19.638,4,Mexico,10,1984
13.382,4,Mexico,11,1984
12.297,4,Mexico,12,1984
5.71,4,Mexico,1,1985
9.077,4,Mexico,2,1985
16.595,4,Mexico,3,1985
20.655,4,Mexico,4,1985
25.567,4,Mexico,5,1985
26.769,4,Mexico,6,1985
27.842,4,Mexico,7,1985
29.761,4,Mexico,8,1985
26.058,4,Mexico,9,1985
20.484,4,Mexico,10,1985
16.472,4,Mexico,11,1985
8.043,4,Mexico,12,1985
9.458,4,Mexico,1,1986
13.706,4,Mexico,2,1986
17.148,4,Mexico,3,1986
23.04,4,Mexico,4,1986
24.784,4,Mexico,5,1986
26.748,4,Mexico,6,1986
29.132,4,Mexico,7,1986
28.644,4,Mexico,8,1986
26.384,4,Mexico,9,1986
18.884,4,Mexico,10,1986
13.303,4,Mexico,11,1986
8.807,4,Mexico,12,1986
8.515,4,Mexico,1,1987
11.289,4,Mexico,2,1987
12.716,4,Mexico,3,1987
17.172,4,Mexico,4,1987
22.995,4,Mexico,5,1987
25.657,4,Mexico,6,1987
27.873,4,Mexico,7,1987
28.95,4,Mexico,8,1987
24.817,4,Mexico,9,1987
20.467,4,Mexico,10,1987
13.53,4,Mexico,11,1987
9.629,4,Mexico,12,1987
6.907,4,Mexico,1,1988
10.669,4,Mexico,2,1988
15.926,4,Mexico,3,1988
20.288,4,Mexico,4,1988
24.015,4,Mexico,5,1988
27.524,4,Mexico,6,1988
28.312,4,Mexico,7,1988
28.299,4,Mexico,8,1988
25.485,4,Mexico,9,1988
20.511,4,Mexico,10,1988
15.516,4,Mexico,11,1988
9.932,4,Mexico,12,1988
10.621,4,Mexico,1,1989
9.708,4,Mexico,2,1989
15.909,4,Mexico,3,1989
21.197,4,Mexico,4,1989
26.988,4,Mexico,5,1989
28.224,4,Mexico,6,1989
29.898,4,Mexico,7,1989
28.801,4,Mexico,8,1989
24.863,4,Mexico,9,1989
20.351,4,Mexico,10,1989
14.54,4,Mexico,11,1989
5.574,4,Mexico,12,1989
10.633,4,Mexico,1,1990
13.233,4,Mexico,2,1990
15.613,4,Mexico,3,1990
19.908,4,Mexico,4,1990
24.873,4,Mexico,5,1990
30.47,4,Mexico,6,1990
27.338,4,Mexico,7,1990
27.2,4,Mexico,8,1990
24.691,4,Mexico,9,1990
18.776,4,Mexico,10,1990
15.191,4,Mexico,11,1990
9.214,4,Mexico,12,1990
8.143,4,Mexico,1,1991
12.393,4,Mexico,2,1991
17.246,4,Mexico,3,1991
21.404,4,Mexico,4,1991
26.197,4,Mexico,5,1991
28.043,4,Mexico,6,1991
28.064,4,Mexico,7,1991
28.813,4,Mexico,8,1991
23.312,4,Mexico,9,1991
20.591,4,Mexico,10,1991
11.788,4,Mexico,11,1991
10.419,4,Mexico,12,1991
8.258,4,Mexico,1,1992
12.192,4,Mexico,2,1992
16.214,4,Mexico,3,1992
19.323,4,Mexico,4,1992
22.337,4,Mexico,5,1992
27.529,4,Mexico,6,1992
28.612,4,Mexico,7,1992
27.49,4,Mexico,8,1992
26.449,4,Mexico,9,1992
21.233,4,Mexico,10,1992
12.362,4,Mexico,11,1992
10.517,4,Mexico,12,1992
9.158,4,Mexico,1,1993
11.881,4,Mexico,2,1993
15.971,4,Mexico,3,1993
20.149,4,Mexico,4,1993
23.868,4,Mexico,5,1993
27.523,4,Mexico,6,1993
29.196,4,Mexico,7,1993
29.876,4,Mexico,8,1993
24.514,4,Mexico,9,1993
19.62,4,Mexico,10,1993
12.017,4,Mexico,11,1993
11.055,4,Mexico,12,1993
9.541,4,Mexico,1,1994
11.615,4,Mexico,2,1994
16.917,4,Mexico,3,1994
20.441,4,Mexico,4,1994
24.453,4,Mexico,5,1994
29.633,4,Mexico,6,1994
29.756,4,Mexico,7,1994
29.209,4,Mexico,8,1994
25.099,4,Mexico,9,1994
20.8,4,Mexico,10,1994
15.276,4,Mexico,11,1994
11.429,4,Mexico,12,1994
9.709,4,Mexico,1,1995
13.514,4,Mexico,2,1995
15.185,4,Mexico,3,1995
20.041,4,Mexico,4,1995
25.149,4,Mexico,5,1995
27.171,4,Mexico,6,1995
29.867,4,Mexico,7,1995
29.494,4,Mexico,8,1995
25.774,4,Mexico,9,1995
20.222,4,Mexico,10,1995
14.457,4,Mexico,11,1995
9.675,4,Mexico,12,1995
8.64,4,Mexico,1,1996
12.813,4,Mexico,2,1996
13.606,4,Mexico,3,1996
20.097,4,Mexico,4,1996
27.855,4,Mexico,5,1996
29.743,4,Mexico,6,1996
30.619,4,Mexico,7,1996
28.39,4,Mexico,8,1996
25.036,4,Mexico,9,1996
19.628,4,Mexico,10,1996
14.601,4,Mexico,11,1996
9.858,4,Mexico,12,1996
7.938,4,Mexico,1,1997
10.056,4,Mexico,2,1997
16.505,4,Mexico,3,1997
16.961,4,Mexico,4,1997
23.422,4,Mexico,5,1997
26.675,4,Mexico,6,1997
29.624,4,Mexico,7,1997
29.749,4,Mexico,8,1997
27.29,4,Mexico,9,1997
19.884,4,Mexico,10,1997
13.155,4,Mexico,11,1997
8.012,4,Mexico,12,1997
11.493,4,Mexico,1,1998
12.165,4,Mexico,2,1998
15.269,4,Mexico,3,1998
20.131,4,Mexico,4,1998
27.777,4,Mexico,5,1998
30.512,4,Mexico,6,1998
31.533,4,Mexico,7,1998
28.178,4,Mexico,8,1998
26.778,4,Mexico,9,1998
21.077,4,Mexico,10,1998
15.641,4,Mexico,11,1998
9.754,4,Mexico,12,1998
10.768,4,Mexico,1,1999
14.635,4,Mexico,2,1999
16.66,4,Mexico,3,1999
21.488,4,Mexico,4,1999
25.518,4,Mexico,5,1999
27.608,4,Mexico,6,1999
28.221,4,Mexico,7,1999
29.929,4,Mexico,8,1999
26.31,4,Mexico,9,1999
19.9,4,Mexico,10,1999
15.912,4,Mexico,11,1999
9.701,4,Mexico,12,1999
11.427,4,Mexico,1,2000
14.969,4,Mexico,2,2000
18.653,4,Mexico,3,2000
21.739,4,Mexico,4,2000
27.669,4,Mexico,5,2000
27.226,4,Mexico,6,2000
30.616,4,Mexico,7,2000
29.731,4,Mexico,8,2000
27.06,4,Mexico,9,2000
19.289,4,Mexico,10,2000
11.619,4,Mexico,11,2000
7.041,4,Mexico,12,2000
7.871,4,Mexico,1,2001
12.285,4,Mexico,2,2001
13.773,4,Mexico,3,2001
21.689,4,Mexico,4,2001
25.761,4,Mexico,5,2001
29.646,4,Mexico,6,2001
30.714,4,Mexico,7,2001
29.853,4,Mexico,8,2001
25.705,4,Mexico,9,2001
20.371,4,Mexico,10,2001
15.706,4,Mexico,11,2001
9.933,4,Mexico,12,2001
10.21,4,Mexico,1,2002
9.607,4,Mexico,2,2002
15.17,4,Mexico,3,2002
23.092,4,Mexico,4,2002
26.353,4,Mexico,5,2002
29.102,4,Mexico,6,2002
27.974,4,Mexico,7,2002
29.956,4,Mexico,8,2002
25.87,4,Mexico,9,2002
20.189,4,Mexico,10,2002
12.359,4,Mexico,11,2002
9.361,4,Mexico,12,2002
9.229,4,Mexico,1,2003
10.648,4,Mexico,2,2003
16.816,4,Mexico,3,2003
21.271,4,Mexico,4,2003
27.149,4,Mexico,5,2003
27.916,4,Mexico,6,2003
27.893,4,Mexico,7,2003
29.294,4,Mexico,8,2003
24.765,4,Mexico,9,2003
20.024,4,Mexico,10,2003
14.813,4,Mexico,11,2003
9.971,4,Mexico,12,2003
10.155,4,Mexico,1,2004
10.358,4,Mexico,2,2004
17.818,4,Mexico,3,2004
19.022,4,Mexico,4,2004
24.35,4,Mexico,5,2004
27.503,4,Mexico,6,2004
28.162,4,Mexico,7,2004
27.697,4,Mexico,8,2004
24.692,4,Mexico,9,2004
21.426,4,Mexico,10,2004
13.56,4,Mexico,11,2004
8.935,4,Mexico,12,2004
11.558,4,Mexico,1,2005
11.54,4,Mexico,2,2005
15.219,4,Mexico,3,2005
20.186,4,Mexico,4,2005
23.994,4,Mexico,5,2005
28.532,4,Mexico,6,2005
29.775,4,Mexico,7,2005
28.276,4,Mexico,8,2005
28.304,4,Mexico,9,2005
20.016,4,Mexico,10,2005
15.394,4,Mexico,11,2005
9.397,4,Mexico,12,2005
11.92,4,Mexico,1,2006
11.815,4,Mexico,2,2006
18.4,4,Mexico,3,2006
23.609,4,Mexico,4,2006
26.788,4,Mexico,5,2006
28.976,4,Mexico,6,2006
29.94,4,Mexico,7,2006
29.681,4,Mexico,8,2006
25.169,4,Mexico,9,2006
20.879,4,Mexico,10,2006
15.866,4,Mexico,11,2006
9.449,4,Mexico,12,2006
6.487,4,Mexico,1,2007
11.577,4,Mexico,2,2007
17.814,4,Mexico,3,2007
18.793,4,Mexico,4,2007
23.114,4,Mexico,5,2007
26.429,4,Mexico,6,2007
26.697,4,Mexico,7,2007
28.341,4,Mexico,8,2007
26.227,4,Mexico,9,2007
21.548,4,Mexico,10,2007
15.081,4,Mexico,11,2007
10.285,4,Mexico,12,2007
8.805,4,Mexico,1,2008
13.56,4,Mexico,2,2008
16.632,4,Mexico,3,2008
21.076,4,Mexico,4,2008
26.106,4,Mexico,5,2008
30.098,4,Mexico,6,2008
28.304,4,Mexico,7,2008
28.056,4,Mexico,8,2008
23.746,4,Mexico,9,2008
19.52,4,Mexico,10,2008
14.339,4,Mexico,11,2008
9.9,4,Mexico,12,2008
9.96,4,Mexico,1,2009
14.279,4,Mexico,2,2009
16.66,4,Mexico,3,2009
20.462,4,Mexico,4,2009
25.654,4,Mexico,5,2009
29.132,4,Mexico,6,2009
30.866,4,Mexico,7,2009
30.495,4,Mexico,8,2009
24.901,4,Mexico,9,2009
19.759,4,Mexico,10,2009
14.269,4,Mexico,11,2009
7.568,4,Mexico,12,2009
7.748,4,Mexico,1,2010
8.921,4,Mexico,2,2010
13.947,4,Mexico,3,2010
19.787,4,Mexico,4,2010
24.873,4,Mexico,5,2010
29.245,4,Mexico,6,2010
27.729,4,Mexico,7,2010
30.169,4,Mexico,8,2010
26.633,4,Mexico,9,2010
21.071,4,Mexico,10,2010
15.009,4,Mexico,11,2010
10.094,4,Mexico,12,2010
8.829,4,Mexico,1,2011
10.846,4,Mexico,2,2011
19.529,4,Mexico,3,2011
23.922,4,Mexico,4,2011
26.043,4,Mexico,5,2011
30.717,4,Mexico,6,2011
31.072,4,Mexico,7,2011
31.899,4,Mexico,8,2011
27.225,4,Mexico,9,2011
20.705,4,Mexico,10,2011
14.945,4,Mexico,11,2011
8.315,4,Mexico,12,2011
10.468,4,Mexico,1,2012
12.269,4,Mexico,2,2012
18.171,4,Mexico,3,2012
23.094,4,Mexico,4,2012
24.877,4,Mexico,5,2012
29.671,4,Mexico,6,2012
29.283,4,Mexico,7,2012
30.26,4,Mexico,8,2012
26.052,4,Mexico,9,2012
20.826,4,Mexico,10,2012
16.272,4,Mexico,11,2012
11.48,4,Mexico,12,2012
9.699,4,Mexico,1,2013
12.849,4,Mexico,2,2013
16.397,4,Mexico,3,2013
19.877,4,Mexico,4,2013
24.556,4,Mexico,5,2013
28.55,4,Mexico,6,2013
28.189,4,Mexico,7,2013
29.894,4,Mexico,8,2013
26.961,4,Mexico,9,2013
14.198,5,Mexico,1,1835
13.505,5,Mexico,2,1835
15.158,5,Mexico,3,1835
18.503,5,Mexico,4,1835
20.349,5,Mexico,5,1835
20.7,5,Mexico,6,1835
19.019,5,Mexico,7,1835
18.133,5,Mexico,8,1835
17.202,5,Mexico,9,1835
16.201,5,Mexico,10,1835
13.216,5,Mexico,11,1835
11.482,5,Mexico,12,1835
13.228,5,Mexico,1,1836
14.135,5,Mexico,2,1836
16.581,5,Mexico,3,1836
19.014,5,Mexico,4,1836
20.496,5,Mexico,5,1836
21.077,5,Mexico,6,1836
20.176,5,Mexico,7,1836
18.915,5,Mexico,8,1836
18.534,5,Mexico,9,1836
16.947,5,Mexico,10,1836
13.608,5,Mexico,11,1836
12.73,5,Mexico,12,1836
13.394,5,Mexico,1,1837
14.165,5,Mexico,2,1837
15.48,5,Mexico,3,1837
17.654,5,Mexico,4,1837
20.386,5,Mexico,5,1837
21.382,5,Mexico,6,1837
20.477,5,Mexico,7,1837
19.705,5,Mexico,8,1837
18.653,5,Mexico,9,1837
16.537,5,Mexico,10,1837
14.919,5,Mexico,11,1837
13.166,5,Mexico,12,1837
10.777,5,Mexico,1,1838
12.133,5,Mexico,2,1838
15.739,5,Mexico,3,1838
19.161,5,Mexico,4,1838
20.098,5,Mexico,5,1838
21.792,5,Mexico,6,1838
20.58,5,Mexico,7,1838
19.41,5,Mexico,8,1838
18.28,5,Mexico,9,1838
17.154,5,Mexico,10,1838
14.506,5,Mexico,11,1838
12.759,5,Mexico,12,1838
13.505,5,Mexico,1,1839
14.461,5,Mexico,2,1839
14.689,5,Mexico,3,1839
20.177,5,Mexico,4,1839
21.09,5,Mexico,5,1839
21.893,5,Mexico,6,1839
20.896,5,Mexico,7,1839
19.907,5,Mexico,8,1839
18.852,5,Mexico,9,1839
17.182,5,Mexico,10,1839
13.452,5,Mexico,11,1839
11.154,5,Mexico,12,1839
14.043,5,Mexico,1,1840
14.176,5,Mexico,2,1840
16.11,5,Mexico,3,1840
19.334,5,Mexico,4,1840
20.89,5,Mexico,5,1840
21.966,5,Mexico,6,1840
21.138,5,Mexico,7,1840
19.441,5,Mexico,8,1840
18.635,5,Mexico,9,1840
16.507,5,Mexico,10,1840
13.9,5,Mexico,11,1840
12.805,5,Mexico,12,1840
11.825,5,Mexico,1,1841
14.347,5,Mexico,2,1841
15.424,5,Mexico,3,1841
18.98,5,Mexico,4,1841
21.503,5,Mexico,5,1841
21.646,5,Mexico,6,1841
21.372,5,Mexico,7,1841
19.839,5,Mexico,8,1841
18.601,5,Mexico,9,1841
17.562,5,Mexico,10,1841
14.903,5,Mexico,11,1841
13.476,5,Mexico,12,1841
13.459,5,Mexico,1,1842
14.543,5,Mexico,2,1842
18.402,5,Mexico,3,1842
19.813,5,Mexico,4,1842
21.616,5,Mexico,5,1842
21.49,5,Mexico,6,1842
19.986,5,Mexico,7,1842
19.398,5,Mexico,8,1842
18.53,5,Mexico,9,1842
17.168,5,Mexico,10,1842
14.723,5,Mexico,11,1842
13.867,5,Mexico,12,1842
14.251,5,Mexico,1,1843
15.367,5,Mexico,2,1843
16.503,5,Mexico,3,1843
19.973,5,Mexico,4,1843
21.283,5,Mexico,5,1843
21.346,5,Mexico,6,1843
20.182,5,Mexico,7,1843
19.295,5,Mexico,8,1843
19.044,5,Mexico,9,1843
17.085,5,Mexico,10,1843
16.02,5,Mexico,11,1843
14.379,5,Mexico,12,1843
